day,campaign,channel,partner,ad,impr,clicks,spend,engagement,sales,revenue
2024-01-14,Brand Awareness,Paid Social,Instagram,Our Story,43019,874,423.09,1444,17,1458.55
2024-01-14,Brand Awareness,Paid Social,Instagram,Why Choose Us,38075,752,390.23,1616,20,1489.9
2024-01-14,Brand Awareness,Paid Social,TikTok,Hero Brand,21632,416,209.4,841,11,991.76
2024-01-14,Brand Awareness,Paid Social,TikTok,Our Story,19873,305,190.86,734,6,460.01
2024-01-14,Brand Awareness,Paid Social,TikTok,Why Choose Us,20852,310,200.01,966,8,722.02
2024-01-14,Brand Awareness,Display,Google Display Network,Hero Brand,129563,680,529.04,524,9,576.05
2024-01-14,Brand Awareness,Display,Google Display Network,Our Story,121311,693,488.45,748,10,762.26
2024-01-14,Brand Awareness,Display,Google Display Network,Why Choose Us,110000,543,459.19,588,8,537.36
2024-01-14,Brand Awareness,Display,The Trade Desk,Hero Brand,70406,403,289.22,320,3,188.4
2024-01-14,Brand Awareness,Display,The Trade Desk,Our Story,76428,366,300.6,298,5,334.58
2024-01-14,Brand Awareness,Display,The Trade Desk,Why Choose Us,70640,352,294.67,372,3,215.49
2024-01-14,Brand Awareness,Email,Mailchimp,Hero Brand,10012,2305,14.6,879,120,12264.42
2024-01-14,Brand Awareness,Email,Mailchimp,Our Story,9905,1760,14.96,710,71,7626.79
2024-01-14,Brand Awareness,Email,Mailchimp,Why Choose Us,10025,2211,15.69,889,79,8039.17
2024-01-14,Brand Awareness,Email,Klaviyo,Hero Brand,9827,2119,14.76,983,88,8285.94
2024-01-14,Brand Awareness,Email,Klaviyo,Our Story,9697,2242,14.96,811,66,7199.26
2024-01-14,Brand Awareness,Email,Klaviyo,Why Choose Us,9641,2011,14.56,962,77,7795.24
2024-01-14,Brand Awareness,Video,YouTube,Hero Brand,87249,731,1642.54,17694,11,1277.15
2024-01-14,Brand Awareness,Video,YouTube,Our Story,80381,633,1485.42,22011,8,703.23
2024-01-14,Brand Awareness,Video,YouTube,Why Choose Us,86896,617,1594.77,26550,10,976.93
2024-01-14,Brand Awareness,Video,Connected TV,Hero Brand,43333,363,798.35,9060,4,434.9
2024-01-14,Brand Awareness,Video,Connected TV,Our Story,49201,392,846.92,12800,5,515.19
2024-01-14,Brand Awareness,Video,Connected TV,Why Choose Us,51989,408,982.2,10188,4,443.22
2024-01-15,New Year Push,Paid Search,Google,Fresh Start,33408,1325,757.55,434,80,9944.32
2024-01-15,New Year Push,Paid Search,Google,Countdown Offer,40896,1643,906.85,594,73,7687.8
2024-01-15,New Year Push,Paid Search,Google,Resolution Ready,38911,1771,891.83,360,123,12905.29
2024-01-15,New Year Push,Paid Search,Bing,Fresh Start,9751,375,210.39,134,22,2339.53
2024-01-15,New Year Push,Paid Search,Bing,Countdown Offer,10815,554,228.56,129,40,4324.33
2024-01-15,New Year Push,Paid Search,Bing,Resolution Ready,11357,508,257.64,169,34,3800.45
2024-01-15,New Year Push,Paid Social,Facebook,Fresh Start,53799,994,518.48,2388,30,2655.0
2024-01-15,New Year Push,Paid Social,Facebook,Countdown Offer,49363,835,474.91,1539,20,1736.58
2024-01-15,New Year Push,Paid Social,Facebook,Resolution Ready,48903,860,509.85,1431,16,1448.72
2024-01-15,New Year Push,Paid Social,Instagram,Fresh Start,34091,674,324.4,1287,12,889.36
2024-01-15,New Year Push,Paid Social,Instagram,Countdown Offer,29922,568,310.8,1089,17,1507.99
2024-01-15,New Year Push,Paid Social,Instagram,Resolution Ready,34728,558,352.14,1334,13,1206.1
2024-01-15,New Year Push,Paid Social,TikTok,Fresh Start,19619,294,189.91,745,9,766.16
2024-01-15,New Year Push,Paid Social,TikTok,Countdown Offer,20408,347,193.97,672,6,496.46
2024-01-15,New Year Push,Paid Social,TikTok,Resolution Ready,17258,295,177.09,668,6,531.9
2024-01-15,New Year Push,Display,Google Display Network,Fresh Start,135136,621,523.99,775,8,656.97
2024-01-15,New Year Push,Display,Google Display Network,Countdown Offer,129359,571,526.24,499,7,471.5
2024-01-15,New Year Push,Display,Google Display Network,Resolution Ready,128118,602,528.11,723,5,385.97
2024-01-15,New Year Push,Display,The Trade Desk,Fresh Start,87909,388,361.67,436,3,241.6
2024-01-15,New Year Push,Display,The Trade Desk,Countdown Offer,84013,434,330.2,356,5,341.17
2024-01-15,New Year Push,Display,The Trade Desk,Resolution Ready,85116,398,326.78,476,5,346.56
2024-01-15,New Year Push,Email,Mailchimp,Fresh Start,17056,3544,25.54,1671,117,12673.81
2024-01-15,New Year Push,Email,Mailchimp,Countdown Offer,18084,3643,26.14,1645,165,18099.84
2024-01-15,New Year Push,Email,Mailchimp,Resolution Ready,16975,3086,25.95,1085,101,10718.88
2024-01-15,New Year Push,Email,Klaviyo,Fresh Start,14809,2741,21.87,1448,122,12729.35
2024-01-15,New Year Push,Email,Klaviyo,Countdown Offer,15453,3375,22.41,1565,171,14379.47
2024-01-15,New Year Push,Email,Klaviyo,Resolution Ready,16239,3396,25.57,1392,171,15328.46
2024-01-15,New Year Push,Video,YouTube,Fresh Start,104992,911,1841.98,24461,15,1709.85
2024-01-15,New Year Push,Video,YouTube,Countdown Offer,101691,710,1843.93,19514,14,1230.96
2024-01-15,New Year Push,Video,YouTube,Resolution Ready,98799,866,1695.44,25585,13,1444.55
2024-01-15,New Year Push,Video,Connected TV,Fresh Start,57708,453,1011.79,15145,5,545.46
2024-01-15,New Year Push,Video,Connected TV,Countdown Offer,59362,412,1046.7,16254,4,405.53
2024-01-15,New Year Push,Video,Connected TV,Resolution Ready,51067,438,952.11,14632,5,503.09
2024-01-15,Brand Awareness,Paid Search,Google,Hero Brand,39973,2086,871.08,549,119,13891.59
2024-01-15,Brand Awareness,Paid Search,Google,Our Story,38727,2012,815.42,556,112,11363.31
2024-01-15,Brand Awareness,Paid Search,Google,Why Choose Us,36858,1554,847.05,451,113,14484.82
2024-01-15,Brand Awareness,Paid Search,Bing,Hero Brand,9519,497,214.36,88,39,4843.13
2024-01-15,Brand Awareness,Paid Search,Bing,Our Story,11569,457,251.1,147,26,2769.12
2024-01-15,Brand Awareness,Paid Search,Bing,Why Choose Us,10733,416,241.07,109,33,3588.67
2024-01-15,Brand Awareness,Paid Social,Facebook,Hero Brand,43806,782,457.3,1731,25,1871.52
2024-01-15,Brand Awareness,Paid Social,Facebook,Our Story,51124,829,503.71,1716,23,1759.91
2024-01-15,Brand Awareness,Paid Social,Facebook,Why Choose Us,43224,734,431.64,1664,14,1220.26
2024-01-15,Brand Awareness,Paid Social,Instagram,Hero Brand,34616,630,338.97,1394,19,1766.16
2024-01-15,Brand Awareness,Paid Social,Instagram,Our Story,35656,743,341.07,1620,18,1290.1
2024-01-15,Brand Awareness,Paid Social,Instagram,Why Choose Us,36366,604,380.27,1111,13,1129.03
2024-01-15,Brand Awareness,Paid Social,TikTok,Hero Brand,19095,390,191.35,771,8,748.41
2024-01-15,Brand Awareness,Paid Social,TikTok,Our Story,19302,301,190.06,712,8,614.97
2024-01-15,Brand Awareness,Paid Social,TikTok,Why Choose Us,17107,349,166.49,795,9,718.45
2024-01-15,Brand Awareness,Display,Google Display Network,Hero Brand,125248,659,492.29,655,8,635.08
2024-01-15,Brand Awareness,Display,Google Display Network,Our Story,128449,596,494.89,735,5,334.08
2024-01-15,Brand Awareness,Display,Google Display Network,Why Choose Us,129666,758,532.65,501,8,568.38
2024-01-15,Brand Awareness,Display,The Trade Desk,Hero Brand,73387,422,299.77,327,6,475.98
2024-01-15,Brand Awareness,Display,The Trade Desk,Our Story,83467,442,322.3,362,3,204.12
2024-01-15,Brand Awareness,Display,The Trade Desk,Why Choose Us,72623,331,281.33,374,2,136.09
2024-01-15,Brand Awareness,Email,Mailchimp,Hero Brand,17596,3526,26.5,1199,130,14054.1
2024-01-15,Brand Awareness,Email,Mailchimp,Our Story,17863,3750,25.84,1434,140,11441.31
2024-01-15,Brand Awareness,Email,Mailchimp,Why Choose Us,19328,4753,28.5,1747,196,17629.62
2024-01-15,Brand Awareness,Email,Klaviyo,Hero Brand,16551,4077,25.01,1117,177,19066.12
2024-01-15,Brand Awareness,Email,Klaviyo,Our Story,14749,3308,22.64,1451,108,10526.51
2024-01-15,Brand Awareness,Email,Klaviyo,Why Choose Us,14268,2890,22.13,1138,91,7569.83
2024-01-15,Brand Awareness,Video,YouTube,Hero Brand,102874,847,1800.28,31947,11,961.29
2024-01-15,Brand Awareness,Video,YouTube,Our Story,100417,787,1838.52,20323,12,1111.8
2024-01-15,Brand Awareness,Video,YouTube,Why Choose Us,95148,789,1788.6,29217,11,1003.5
2024-01-15,Brand Awareness,Video,Connected TV,Hero Brand,58126,443,1032.96,13226,6,699.67
2024-01-15,Brand Awareness,Video,Connected TV,Our Story,58389,397,1074.95,14473,8,890.34
2024-01-15,Brand Awareness,Video,Connected TV,Why Choose Us,50859,451,958.52,12475,8,727.77
2024-01-16,New Year Push,Paid Search,Google,Fresh Start,38383,1502,819.75,454,113,15280.65
2024-01-16,New Year Push,Paid Search,Google,Countdown Offer,33681,1805,759.96,321,105,13930.36
2024-01-16,New Year Push,Paid Search,Google,Resolution Ready,36825,1727,827.18,498,83,8871.42
2024-01-16,New Year Push,Paid Search,Bing,Fresh Start,10303,483,216.29,143,35,3887.05
2024-01-16,New Year Push,Paid Search,Bing,Countdown Offer,10754,488,225.39,96,25,3353.58
2024-01-16,New Year Push,Paid Search,Bing,Resolution Ready,11454,521,255.86,164,30,3531.38
2024-01-16,New Year Push,Paid Social,Facebook,Fresh Start,50556,826,486.32,1707,27,1926.22
2024-01-16,New Year Push,Paid Social,Facebook,Countdown Offer,51226,948,515.62,2305,26,2116.68
2024-01-16,New Year Push,Paid Social,Facebook,Resolution Ready,50631,786,506.94,1996,24,1768.95
2024-01-16,New Year Push,Paid Social,Instagram,Fresh Start,29734,500,308.59,923,10,764.08
2024-01-16,New Year Push,Paid Social,Instagram,Countdown Offer,32615,674,321.45,1109,17,1576.47
2024-01-16,New Year Push,Paid Social,Instagram,Resolution Ready,33369,658,323.12,1010,19,1578.43
2024-01-16,New Year Push,Paid Social,TikTok,Fresh Start,20860,419,212.46,713,12,1039.6
2024-01-16,New Year Push,Paid Social,TikTok,Countdown Offer,17291,320,178.5,497,8,631.01
2024-01-16,New Year Push,Paid Social,TikTok,Resolution Ready,19079,323,198.63,580,6,450.84
2024-01-16,New Year Push,Display,Google Display Network,Fresh Start,120652,689,488.08,703,8,581.55
2024-01-16,New Year Push,Display,Google Display Network,Countdown Offer,132004,720,507.63,646,6,473.32
2024-01-16,New Year Push,Display,Google Display Network,Resolution Ready,143655,712,563.79,668,10,804.18
2024-01-16,New Year Push,Display,The Trade Desk,Fresh Start,81798,447,322.02,451,3,236.38
2024-01-16,New Year Push,Display,The Trade Desk,Countdown Offer,74599,420,287.72,322,3,192.04
2024-01-16,New Year Push,Display,The Trade Desk,Resolution Ready,71842,383,295.53,283,5,387.79
2024-01-16,New Year Push,Email,Mailchimp,Fresh Start,16305,2940,25.17,1346,90,7652.25
2024-01-16,New Year Push,Email,Mailchimp,Countdown Offer,17230,3053,26.28,1592,149,16106.72
2024-01-16,New Year Push,Email,Mailchimp,Resolution Ready,17021,4090,24.73,1292,129,13668.94
2024-01-16,New Year Push,Email,Klaviyo,Fresh Start,16575,4043,24.48,1128,169,17336.42
2024-01-16,New Year Push,Email,Klaviyo,Countdown Offer,14057,3026,20.24,1197,90,7906.46
2024-01-16,New Year Push,Email,Klaviyo,Resolution Ready,13876,2685,21.65,1158,144,12159.67
2024-01-16,New Year Push,Video,YouTube,Fresh Start,92845,743,1705.93,22094,12,1201.85
2024-01-16,New Year Push,Video,YouTube,Countdown Offer,110639,783,1962.59,26514,10,936.63
2024-01-16,New Year Push,Video,YouTube,Resolution Ready,90424,849,1566.37,18565,10,1100.26
2024-01-16,New Year Push,Video,Connected TV,Fresh Start,56315,459,967.1,13126,5,476.89
2024-01-16,New Year Push,Video,Connected TV,Countdown Offer,54971,410,1036.59,13624,6,573.55
2024-01-16,New Year Push,Video,Connected TV,Resolution Ready,58255,413,1003.46,17388,6,644.89
2024-01-16,Brand Awareness,Paid Search,Google,Hero Brand,34702,1882,762.81,334,112,13844.61
2024-01-16,Brand Awareness,Paid Search,Google,Our Story,33851,1357,737.32,424,64,8515.54
2024-01-16,Brand Awareness,Paid Search,Google,Why Choose Us,41908,1625,965.79,462,106,14349.16
2024-01-16,Brand Awareness,Paid Search,Bing,Hero Brand,9644,497,216.95,102,34,4110.6
2024-01-16,Brand Awareness,Paid Search,Bing,Our Story,10026,509,223.74,114,31,3771.21
2024-01-16,Brand Awareness,Paid Search,Bing,Why Choose Us,10360,473,222.88,140,22,2401.84
2024-01-16,Brand Awareness,Paid Social,Facebook,Hero Brand,48344,910,465.78,1469,17,1213.43
2024-01-16,Brand Awareness,Paid Social,Facebook,Our Story,50443,1062,498.51,2088,21,1785.01
2024-01-16,Brand Awareness,Paid Social,Facebook,Why Choose Us,43689,666,447.88,1882,20,1493.35
2024-01-16,Brand Awareness,Paid Social,Instagram,Hero Brand,34552,619,337.29,1210,19,1579.79
2024-01-16,Brand Awareness,Paid Social,Instagram,Our Story,36870,551,366.13,1691,13,1006.7
2024-01-16,Brand Awareness,Paid Social,Instagram,Why Choose Us,32271,572,307.63,1261,18,1388.79
2024-01-16,Brand Awareness,Paid Social,TikTok,Hero Brand,20095,360,193.61,845,9,651.52
2024-01-16,Brand Awareness,Paid Social,TikTok,Our Story,19953,379,203.23,785,9,816.45
2024-01-16,Brand Awareness,Paid Social,TikTok,Why Choose Us,19179,331,191.69,900,9,705.4
2024-01-16,Brand Awareness,Display,Google Display Network,Hero Brand,145357,679,553.99,561,9,618.62
2024-01-16,Brand Awareness,Display,Google Display Network,Our Story,137980,572,573.52,635,5,343.28
2024-01-16,Brand Awareness,Display,Google Display Network,Why Choose Us,125940,595,511.88,550,7,517.99
2024-01-16,Brand Awareness,Display,The Trade Desk,Hero Brand,87797,370,344.34,403,3,204.73
2024-01-16,Brand Awareness,Display,The Trade Desk,Our Story,79175,447,318.86,475,4,304.93
2024-01-16,Brand Awareness,Display,The Trade Desk,Why Choose Us,81613,479,322.46,385,5,393.3
2024-01-16,Brand Awareness,Email,Mailchimp,Hero Brand,16558,3696,24.43,1359,179,16356.79
2024-01-16,Brand Awareness,Email,Mailchimp,Our Story,18820,3757,28.05,1540,190,19811.28
2024-01-16,Brand Awareness,Email,Mailchimp,Why Choose Us,19812,4214,29.09,1257,229,21337.85
2024-01-16,Brand Awareness,Email,Klaviyo,Hero Brand,14000,3197,20.14,1345,101,9221.39
2024-01-16,Brand Awareness,Email,Klaviyo,Our Story,13429,3125,20.09,941,154,15456.1
2024-01-16,Brand Awareness,Email,Klaviyo,Why Choose Us,14273,3325,21.27,1193,114,10623.23
2024-01-16,Brand Awareness,Video,YouTube,Hero Brand,102677,807,1896.88,22001,9,974.0
2024-01-16,Brand Awareness,Video,YouTube,Our Story,108365,890,1894.58,34017,16,1615.99
2024-01-16,Brand Awareness,Video,YouTube,Why Choose Us,110146,891,2005.31,31866,13,1352.3
2024-01-16,Brand Awareness,Video,Connected TV,Hero Brand,55310,446,982.07,11619,5,538.35
2024-01-16,Brand Awareness,Video,Connected TV,Our Story,51104,399,903.19,15183,4,371.72
2024-01-16,Brand Awareness,Video,Connected TV,Why Choose Us,52549,469,959.7,11768,7,693.84
2024-01-17,New Year Push,Paid Search,Google,Fresh Start,34173,1397,732.68,477,84,10089.9
2024-01-17,New Year Push,Paid Search,Google,Countdown Offer,37089,1796,778.18,369,87,9521.91
2024-01-17,New Year Push,Paid Search,Google,Resolution Ready,40411,1965,860.24,570,155,18212.31
2024-01-17,New Year Push,Paid Search,Bing,Fresh Start,9399,488,198.17,118,36,4758.49
2024-01-17,New Year Push,Paid Search,Bing,Countdown Offer,10386,454,232.09,99,35,4407.83
2024-01-17,New Year Push,Paid Search,Bing,Resolution Ready,9707,384,218.56,141,24,3111.5
2024-01-17,New Year Push,Paid Social,Facebook,Fresh Start,53697,1116,523.64,2432,24,1744.99
2024-01-17,New Year Push,Paid Social,Facebook,Countdown Offer,52034,879,524.73,1868,26,1963.11
2024-01-17,New Year Push,Paid Social,Facebook,Resolution Ready,47569,746,460.24,2232,18,1367.21
2024-01-17,New Year Push,Paid Social,Instagram,Fresh Start,34036,610,336.1,1583,14,1121.75
2024-01-17,New Year Push,Paid Social,Instagram,Countdown Offer,34782,730,361.02,1610,17,1484.19
2024-01-17,New Year Push,Paid Social,Instagram,Resolution Ready,35890,534,375.65,1435,16,1375.85
2024-01-17,New Year Push,Paid Social,TikTok,Fresh Start,21214,408,218.27,701,10,773.08
2024-01-17,New Year Push,Paid Social,TikTok,Countdown Offer,21295,364,219.6,656,11,998.78
2024-01-17,New Year Push,Paid Social,TikTok,Resolution Ready,18671,385,184.71,879,8,575.36
2024-01-17,New Year Push,Display,Google Display Network,Fresh Start,140768,636,546.76,841,9,673.53
2024-01-17,New Year Push,Display,Google Display Network,Countdown Offer,142548,781,564.85,546,11,868.79
2024-01-17,New Year Push,Display,Google Display Network,Resolution Ready,144461,714,572.81,845,9,721.24
2024-01-17,New Year Push,Display,The Trade Desk,Fresh Start,86230,481,351.77,432,5,371.03
2024-01-17,New Year Push,Display,The Trade Desk,Countdown Offer,86099,467,342.79,328,4,300.23
2024-01-17,New Year Push,Display,The Trade Desk,Resolution Ready,82576,456,318.28,392,5,339.88
2024-01-17,New Year Push,Email,Mailchimp,Fresh Start,16510,3040,24.81,1671,153,15847.6
2024-01-17,New Year Push,Email,Mailchimp,Countdown Offer,19878,4453,30.69,1482,184,18910.22
2024-01-17,New Year Push,Email,Mailchimp,Resolution Ready,17296,3877,26.79,1630,133,12440.49
2024-01-17,New Year Push,Email,Klaviyo,Fresh Start,13867,3306,21.73,1355,115,12524.14
2024-01-17,New Year Push,Email,Klaviyo,Countdown Offer,16538,3656,25.12,1631,197,17200.08
2024-01-17,New Year Push,Email,Klaviyo,Resolution Ready,15739,2911,23.37,1244,104,8753.16
2024-01-17,New Year Push,Video,YouTube,Fresh Start,96709,898,1674.15,27356,13,1493.07
2024-01-17,New Year Push,Video,YouTube,Countdown Offer,98765,839,1709.95,27874,10,1130.75
2024-01-17,New Year Push,Video,YouTube,Resolution Ready,106637,787,1918.35,22164,15,1575.94
2024-01-17,New Year Push,Video,Connected TV,Fresh Start,60170,443,1102.25,14716,6,547.0
2024-01-17,New Year Push,Video,Connected TV,Countdown Offer,51070,373,930.08,15675,5,538.19
2024-01-17,New Year Push,Video,Connected TV,Resolution Ready,53238,350,923.13,12375,6,646.31
2024-01-17,Brand Awareness,Paid Search,Google,Hero Brand,39595,1958,891.66,417,91,9316.56
2024-01-17,Brand Awareness,Paid Search,Google,Our Story,36156,1504,827.9,541,117,15741.09
2024-01-17,Brand Awareness,Paid Search,Google,Why Choose Us,38555,1932,809.66,405,128,14209.12
2024-01-17,Brand Awareness,Paid Search,Bing,Hero Brand,10355,454,238.47,127,29,3175.92
2024-01-17,Brand Awareness,Paid Search,Bing,Our Story,10633,564,242.77,104,31,3691.39
2024-01-17,Brand Awareness,Paid Search,Bing,Why Choose Us,9710,385,203.88,94,29,3765.71
2024-01-17,Brand Awareness,Paid Social,Facebook,Hero Brand,51349,1066,502.34,2319,29,2564.6
2024-01-17,Brand Awareness,Paid Social,Facebook,Our Story,45718,767,475.13,1577,25,2212.16
2024-01-17,Brand Awareness,Paid Social,Facebook,Why Choose Us,44410,900,451.09,1939,17,1247.05
2024-01-17,Brand Awareness,Paid Social,Instagram,Hero Brand,31160,467,304.13,1306,11,1036.0
2024-01-17,Brand Awareness,Paid Social,Instagram,Our Story,36737,551,362.1,1541,14,1145.59
2024-01-17,Brand Awareness,Paid Social,Instagram,Why Choose Us,36086,735,347.28,1092,23,1705.31
2024-01-17,Brand Awareness,Paid Social,TikTok,Hero Brand,17657,318,172.56,802,8,672.44
2024-01-17,Brand Awareness,Paid Social,TikTok,Our Story,21356,388,215.07,777,7,620.19
2024-01-17,Brand Awareness,Paid Social,TikTok,Why Choose Us,19999,410,190.51,828,11,873.36
2024-01-17,Brand Awareness,Display,Google Display Network,Hero Brand,133482,775,551.92,551,6,474.86
2024-01-17,Brand Awareness,Display,Google Display Network,Our Story,135652,667,567.31,710,5,410.74
2024-01-17,Brand Awareness,Display,Google Display Network,Why Choose Us,135546,787,532.69,756,10,818.8
2024-01-17,Brand Awareness,Display,The Trade Desk,Hero Brand,81404,364,310.92,436,3,187.2
2024-01-17,Brand Awareness,Display,The Trade Desk,Our Story,71825,417,283.89,340,4,328.18
